144877
3,393
2,394
2,395
5,396
2,397
88,398
10,399
10,400
18,401
45,402
1,403
2,404
24,405
25,406
42,407
13,408
15,409
1,410
70,411
49,412
4,413
3,414
513,415
1,416
6,417
4,418
24,419
28,420
1,421
13,422
1,423
1,424
1,425
46,426
1,427
1,428
14,429
29,430
26,431
6,432
7,433
7,434
4,435
40,436
3,437
4,438
14,439
223,440
17,441
13,442
3,443
35,444
204,445
13,446
2,447
4,448
12,449
10,450
115,451
25,452
6,453
6,454
1,455
11,456
14,457
13,458
35,459
1,460
81,461
2,462
4,463
1,464
1,465
1,466
3,467
10,468
15,469
11,470
1,471
11,472
1,473
24,474
14,475
30,476
3,477
1,478
12,479
4,480
2,481
11,482
2,483
4,484
1,485
9,486
13,487
588,488
125,489
52,490
3,491
30,492
92,493
28,494
3,495
2,496
2,497
2,498
12,499
16,500
53,501
11,502
166,503
1,504
3,505
179,506
1,507
96,508
61,509
35,510
38,511
33,512
3,513
3,514
6,515
65,516
93,517
2,518
2,519
37,520
3,521
1,522
1,523
21,524
20,525
11,526
1,527
2,528
187,529
5,530
1,531
1,532
1,533
1,534
1,535
1,536
9,537
20,538
4,539
11,540
2,541
1,542
2,543
13,544
1,545
1,546
6,547
9,548
110,549
1,550
1,551
34,552
1,553
4,554
2,555
7,556
1,557
5,558
6,559
1,560
75,561
114,562
13,563
3,564
6,565
5,566
11,567
8,568
97,569
12,570
264,571
8,572
2,573
14,574
3,575
2,576
3,577
44,578
163,579
8,580
8,581
16,582
2,583
3,584
1,585
3,586
9,587
52,588
5,589
6,590
5,591
21,592
129,593
6,594
1,595
3,596
3,597
2,598
5,599
5,600
23,601
2,602
1,603
1,604
2,605
1,606
1,607
1,608
2,609
1,610
5,611
5,612
12,613
65,614
1,615
71,616
2,617
5,618
2,619
4,620
1,621
6,622
2,623
4,624
16,625
3,626
87,627
104,628
88,629
78,630
13,631
7,632
5,633
6,634
1,635
155,636
133,637
242,638
212,639
109,640
30,641
6,642
14,643
7,644
3,645
3,646
43,647
1,648
1,649
29,650
10,651
4,652
6,653
1,654
22,655
1,656
29,657
5,658
3,659
4,660
45,661
2,662
4,663
3,664
1,665
1,666
87,667
4,668
22,669
2,670
2,671
15,672
18,673
1,674
1,675
1,676
1,677
24,678
26,679
1,680
1,681
12,682
13,683
16,684
5,685
1,686
84,687
19,688
3,689
1,690
4,691
1,692
1,693
1,694
4,695
91,696
12,697
1,698
50,699
18,700
71,701
34,702
20,703
26,704
21,705
18,706
38,707
62,708
54,709
1,710
2,711
1,712
3,713
9,714
29,715
42,716
9,717
19,718
42,719
39,720
50,721
11,722
10,723
88,724
4,725
38,726
5,727
6,728
10,729
1,730
17,731
50,732
11,733
33,734
2,735
5,736
5,737
1,738
7,739
1,740
1,741
1,742
1,743
2,744
1,745
1,746
1,747
1,748
6,749
1,750
1,751
4,752
8,753
2,754
2,755
5,756
5,757
19,758
9,759
2,760
18,761
5,762
5,763
1,764
4,765
4,766
53,767
1,768
12,769
4,770
4,771
1,772
5,773
1,774
2,775
10,776
2,777
3,778
1,779
1,780
2,781
2,782
10,783
7,784
1,785
1,786
4,787
5,788
6,789
3,790
1,791
4,792
1,793
1,794
63,795
25,796
2,797
2,798
3,799
2,800
2,801
26,802
5,803
13,804
192,805
5,806
108,807
8,808
14,809
6,810
39,811
2,812
3,813
47,814
19,815
30,816
45,817
219,818
14,819
4,820
1,821
2,822
45,823
31,824
10,825
60,826
13,827
9,828
94,829
128,830
22,831
29,832
23,833
1,834
9,835
2,836
2,837
3,838
13,839
52,840
52,841
3,842
1,843
2,844
94,845
2,846
2,847
6,848
1,849
25,850
72,851
3,852
54,853
11,854
3,855
3,856
1,857
1,858
22,859
1,860
17,861
7,862
25,863
20,864
23,865
27,866
29,867
54,868
17,869
35,870
1,871
1,872
2,873
1,874
1,875
1,876
98,877
64,878
7,879
47,880
28,881
3,882
8,883
2,884
9,885
3,886
6,887
74,888
7,889
4,890
8,891
6,892
3,893
3,894
1,895
26,896
11,897
4,898
6,899
16,900
8,901
3,902
55,903
41,904
1,905
18,906
18,907
20,908
2,909
2,910
30,911
24,912
6,913
28,914
85,915
9,916
3,917
12,918
35,919
47,920
51,921
15,922
18,923
1,924
18,925
13,926
6,927
36,928
2,929
2,930
3,931
5,932
2,933
9,934
1,935
5,936
7,937
5,938
22,939
1,940
35,941
7,942
48,943
2,944
11,945
36,946
13,947
12,948
9,949
12,950
11,951
32,952
4,953
10,954
1,955
33,956
29,957
4,958
2,959
2,960
10,961
11,962
3,963
10,964
9,965
16,966
103,967
1,968
17,969
13,970
34,971
6,972
22,973
6,974
37,975
4,976
2,977
2,978
5,979
152,980
4,981
2,982
14,983
38,984
7,985
7,986
14,987
16,988
3,989
15,990
1,991
19,992
4,993
2,994
9,995
70,996
14,997
79,998
1,999
1,1000
23,1001
2,1002
3,1003
1,1004
3,1005
24,1006
15,1007
6,1008
3,1009
18,1010
52,1011
9,1012
18,1013
17,1014
11,1015
4,1016
8,1017
1,1018
1,1019
1,1020
13,1021
400,1022
114,1023
4,1024
15,1025
6,1026
7,1027
1,1028
9,1029
1,1030
11,1031
8,1032
7,1033
2,1034
19,1035
1,1036
1,1037
16,1038
21,1039
156,1040
1,1041
25,1042
111,1043
3,1044
1,1045
3,1046
17,1047
19,1048
2,1049
1,1050
1,1051
4,1052
2,1053
38,1054
7,1055
1,1056
2,1057
2,1058
11,1059
3,1060
5,1061
3,1062
17,1063
7,1064
1,1065
1,1066
2,1067
3,1068
3,1069
1,1070
6,1071
1,1072
4,1073
12,1074
16,1075
14,1076
1,1077
3,1078
12,1079
1,1080
4,1081
39,1082
1,1083
2,1084
26,1085
23,1086
10,1087
7,1088
21,1089
17,1090
24,1091
3,1092
60,1093
39,1094
15,1095
29,1096
6,1097
104,1098
31,1099
18,1100
10,1101
82,1102
131,1103
17,1104
32,1105
187,1106
9,1107
1,1108
1,1109
73,1110
13,1111
1,1112
1,1113
1,1114
4,1115
1,1116
1,1117
1,1118
1,1119
1,1120
2,1121
1,1122
1,1123
9,1124
2,1125
15,1126
1,1127
1,1128
1,1129
1,1130
1,1131
1,1132
3,1133
3,1134
3,1135
20,1136
51,1137
1,1138
13,1139
1,1140
3,1141
1,1142
2,1143
1,1144
6,1145
6,1146
2,1147
21,1148
1,1149
1,1150
1,1151
2,1152
1,1153
1,1154
1,1155
6,1156
8,1157
1,1158
23,1159
39,1160
100,1161
22,1162
18,1163
12,1164
23,1165
3,1166
3,1167
4,1168
3,1169
19,1170
3,1171
3,1172
2,1173
7,1174
7,1175
2,1176
2,1177
1,1178
7,1179
1,1180
4,1181
1,1182
1,1183
6,1184
6,1185
10,1186
9,1187
13,1188
22,1189
24,1190
2,1191
2,1192
80,1193
1,1194
8,1195
1,1196
3,1197
2,1198
2,1199
8,1200
1,1201
10,1202
2,1203
3,1204
3,1205
7,1206
3,1207
3,1208
7,1209
3,1210
1,1211
1,1212
11,1213
8,1214
6,1215
11,1216
4,1217
3,1218
16,1219
10,1220
30,1221
3,1222
1,1223
2,1224
1,1225
2,1226
2,1227
7,1228
2,1229
2,1230
11,1231
2,1232
3,1233
19,1234
26,1235
23,1236
13,1237
80,1238
1,1239
7,1240
24,1241
1,1242
8,1243
3,1244
2,1245
19,1246
6,1247
3,1248
1,1249
4,1250
15,1251
3,1252
21,1253
21,1254
10,1255
26,1256
51,1257
1,1258
7,1259
11,1260
3,1261
1,1262
14,1263
4,1264
6,1265
1,1266
2,1267
2,1268
5,1269
1,1270
1,1271
8,1272
3,1273
7,1274
1,1275
39,1276
9,1277
6,1278
1,1279
1,1280
4,1281
1,1282
3,1283
2,1284
4,1285
18,1286
1,1287
1,1288
1,1289
5,1290
1,1291
1,1292
1,1293
6,1294
1,1295
4,1296
7,1297
3,1298
1,1299
4,1300
2,1301
1,1302
9,1303
3,1304
1,1305
1,1306
1,1307
3,1308
1,1309
24,1310
2,1311
2,1312
13,1313
1,1314
4,1315
12,1316
17,1317
3,1318
7,1319
17,1320
3,1321
23,1322
1,1323
38,1324
6,1325
15,1326
3,1327
3,1328
2,1329
9,1330
1,1331
1,1332
2,1333
2,1334
5,1335
4,1336
7,1337
5,1338
11,1339
11,1340
1,1341
20,1342
4,1343
2,1344
3,1345
16,1346
5,1347
6,1348
4,1349
37,1350
5,1351
4,1352
1,1353
1,1354
12,1355
8,1356
4,1357
2,1358
1,1359
12,1360
4,1361
1,1362
14,1363
31,1364
30,1365
9,1366
32,1367
3,1368
8,1369
2,1370
8,1371
3,1372
1,1373
10,1374
9,1375
2,1376
10,1377
1,1378
7,1379
4,1380
9,1381
4,1382
38,1383
24,1384
19,1385
31,1386
3,1387
21,1388
20,1389
1,1390
5,1391
2,1392
8,1393
17,1394
20,1395
4,1396
2,1397
3,1398
3,1399
3,1400
9,1401
2,1402
7,1403
1,1404
6,1405
19,1406
1,1407
3,1408
26,1409
2,1410
6,1411
4,1412
3,1413
7,1414
37,1415
6,1416
6,1417
24,1418
7,1419
10,1420
8,1421
15,1422
12,1423
1,1424
2,1425
36,1426
29,1427
2,1428
7,1429
31,1430
2,1431
2,1432
2,1433
32,1434
12,1435
7,1436
5,1437
7,1438
2,1439
4,1440
8,1441
19,1442
13,1443
15,1444
13,1445
24,1446
12,1447
4,1448
5,1449
9,1450
9,1451
7,1452
8,1453
4,1454
10,1455
4,1456
28,1457
2,1458
8,1459
7,1460
17,1461
2,1462
2,1463
6,1464
14,1465
7,1466
1,1467
2,1468
2,1469
21,1470
1,1471
1,1472
19,1473
11,1474
1,1475
28,1476
1,1477
41,1478
1,1479
11,1480
2,1481
5,1482
6,1483
8,1484
2,1485
1,1486
6,1487
11,1488
4,1489
3,1490
3,1491
1,1492
1,1493
8,1494
8,1495
3,1496
3,1497
3,1498
2,1499
27,1500
1,1501
3,1502
3,1503
2,1504
3,1505
26,1506
14,1507
12,1508
1,1509
2,1510
31,1511
1,1512
7,1513
4,1514
4,1515
2,1516
27,1517
49,1518
1,1519
2,1520
10,1521
1,1522
27,1523
1,1524
18,1525
4,1526
6,1527
2,1528
6,1529
3,1530
1,1531
9,1532
4,1533
3,1534
8,1535
19,1536
13,1537
2,1538
1,1539
3,1540
3,1541
3,1542
1,1543
6,1544
6,1545
18,1546
21,1547
4,1548
17,1549
2,1550
3,1551
1,1552
2,1553
1,1554
3,1555
36,1556
1,1557
1,1558
2,1559
3,1560
1,1561
1,1562
1,1563
5,1564
7,1565
1,1566
9,1567
14,1568
3,1569
6,1570
2,1571
35,1572
4,1573
2,1574
11,1575
2,1576
2,1577
2,1578
8,1579
6,1580
23,1581
5,1582
1,1583
6,1584
14,1585
3,1586
8,1587
11,1588
20,1589
20,1590
4,1591
35,1592
4,1593
16,1594
4,1595
31,1596
35,1597
24,1598
16,1599
21,1600
7,1601
5,1602
5,1603
1,1604
1,1605
19,1606
4,1607
2,1608
2,1609
5,1610
1,1611
4,1612
1,1613
2,1614
1,1615
7,1616
6,1617
13,1618
1,1619
2,1620
1,1621
1,1622
6,1623
2,1624
2,1625
2,1626
21,1627
1,1628
1,1629
3,1630
1,1631
6,1632
5,1633
4,1634
15,1635
11,1636
7,1637
8,1638
6,1639
17,1640
10,1641
36,1642
10,1643
55,1644
79,1645
5,1646
2,1647
9,1648
29,1649
1,1650
1,1651
5,1652
2,1653
2,1654
3,1655
4,1656
13,1657
11,1658
11,1659
1,1660
4,1661
28,1662
6,1663
2,1664
4,1665
1,1666
3,1667
1,1668
1,1669
7,1670
26,1671
6,1672
8,1673
10,1674
4,1675
17,1676
3,1677
3,1678
10,1679
4,1680
4,1681
6,1682
1,1683
8,1684
5,1685
7,1686
34,1687
7,1688
2,1689
8,1690
18,1691
25,1692
9,1693
1,1694
30,1695
1,1696
1,1697
20,1698
4,1699
10,1700
4,1701
5,1702
5,1703
23,1704
5,1705
14,1706
13,1707
4,1708
16,1709
4,1710
3,1711
3,1712
3,1713
3,1714
2,1715
1,1716
1,1717
1,1718
9,1719
13,1720
3,1721
1,1722
1,1723
2,1724
5,1725
6,1726
9,1727
3,1728
4,1729
12,1730
12,1731
3,1732
1,1733
1,1734
1,1735
2,1736
11,1737
3,1738
26,1739
13,1740
18,1741
3,1742
3,1743
1,1744
6,1745
15,1746
14,1747
1,1748
1,1749
1,1750
3,1751
3,1752
9,1753
1,1754
1,1755
3,1756
16,1757
2,1758
9,1759
1,1760
1,1761
5,1762
8,1763
9,1764
3,1765
13,1766
4,1767
4,1768
4,1769
14,1770
4,1771
18,1772
5,1773
3,1774
40,1775
7,1776
1,1777
5,1778
2,1779
6,1780
1,1781
1,1782
14,1783
26,1784
18,1785
6,1786
39,1787
12,1788
4,1789
9,1790
7,1791
10,1792
17,1793
2,1794
5,1795
15,1796
4,1797
4,1798
2,1799
10,1800
10,1801
9,1802
1,1803
7,1804
4,1805
14,1806
3,1807
11,1808
2,1809
16,1810
1,1811
1,1812
14,1813
1,1814
1,1815
5,1816
3,1817
3,1818
20,1819
1,1820
1,1821
9,1822
9,1823
1,1824
6,1825
1,1826
1,1827
1,1828
2,1829
2,1830
2,1831
2,1832
1,1833
4,1834
3,1835
17,1836
11,1837
1,1838
1,1839
4,1840
10,1841
1,1842
27,1843
4,1844
7,1845
5,1846
1,1847
1,1848
13,1849
6,1850
1,1851
29,1852
2,1853
5,1854
19,1855
4,1856
1,1857
1,1858
7,1859
4,1860
7,1861
1,1862
1,1863
1,1864
5,1865
1,1866
6,1867
4,1868
8,1869
4,1870
1,1871
1,1872
2,1873
1,1874
2,1875
1,1876
1,1877
5,1878
1,1879
1,1880
3,1881
13,1882
2,1883
1,1884
7,1885
1,1886
18,1887
5,1888
9,1889
9,1890
2,1891
2,1892
1,1893
1,1894
40,1895
4,1896
3,1897
2,1898
6,1899
2,1900
8,1901
1,1902
2,1903
1,1904
11,1905
6,1906
2,1907
3,1908
1,1909
15,1910
3,1911
4,1912
2,1913
5,1914
13,1915
5,1916
26,1917
5,1918
2,1919
1,1920
2,1921
2,1922
9,1923
2,1924
1,1925
4,1926
2,1927
1,1928
5,1929
1,1930
1,1931
2,1932
3,1933
14,1934
1,1935
3,1936
3,1937
2,1938
1,1939
1,1940
9,1941
6,1942
1,1943
2,1944
4,1945
4,1946
4,1947
5,1948
20,1949
3,1950
2,1951
4,1952
7,1953
3,1954
1,1955
1,1956
2,1957
2,1958
7,1959
4,1960
3,1961
12,1962
3,1963
7,1964
1,1965
1,1966
5,1967
12,1968
1,1969
2,1970
6,1971
1,1972
20,1973
11,1974
2,1975
22,1976
4,1977
21,1978
9,1979
10,1980
8,1981
1,1982
2,1983
2,1984
9,1985
1,1986
3,1987
2,1988
2,1989
3,1990
1,1991
1,1992
1,1993
2,1994
2,1995
5,1996
4,1997
75,1998
5,1999
5,2000
1,2001
1,2002
4,2003
1,2004
3,2005
4,2006
4,2007
5,2008
5,2009
5,2010
2,2011
5,2012
19,2013
2,2014
15,2015
9,2016
1,2017
4,2018
5,2019
3,2020
3,2021
6,2022
5,2023
7,2024
5,2025
12,2026
1,2027
8,2028
3,2029
6,2030
9,2031
4,2032
19,2033
1,2034
1,2035
3,2036
25,2037
1,2038
3,2039
8,2040
5,2041
1,2042
14,2043
51,2044
32,2045
7,2046
9,2047
34,2048
5,2049
3,2050
1,2051
1,2052
1,2053
1,2054
1,2055
1,2056
11,2057
8,2058
9,2059
1,2060
1,2061
3,2062
2,2063
1,2064
1,2065
1,2066
1,2067
3,2068
1,2069
1,2070
1,2071
1,2072
4,2073
4,2074
1,2075
2,2076
4,2077
2,2078
1,2079
2,2080
19,2081
1,2082
1,2083
10,2084
6,2085
11,2086
6,2087
2,2088
9,2089
1,2090
1,2091
5,2092
3,2093
1,2094
3,2095
2,2096
2,2097
4,2098
1,2099
2,2100
1,2101
2,2102
9,2103
9,2104
6,2105
1,2106
6,2107
1,2108
1,2109
3,2110
1,2111
1,2112
2,2113
7,2114
3,2115
11,2116
3,2117
10,2118
3,2119
1,2120
4,2121
2,2122
1,2123
4,2124
2,2125
1,2126
7,2127
5,2128
2,2129
2,2130
4,2131
3,2132
3,2133
8,2134
2,2135
10,2136
1,2137
1,2138
1,2139
1,2140
1,2141
1,2142
12,2143
3,2144
3,2145
3,2146
1,2147
15,2148
5,2149
3,2150
7,2151
2,2152
3,2153
1,2154
7,2155
5,2156
6,2157
7,2158
2,2159
1,2160
16,2161
6,2162
1,2163
1,2164
3,2165
2,2166
1,2167
2,2168
1,2169
1,2170
2,2171
3,2172
5,2173
1,2174
3,2175
7,2176
4,2177
3,2178
6,2179
1,2180
1,2181
7,2182
6,2183
6,2184
2,2185
7,2186
2,2187
5,2188
1,2189
3,2190
8,2191
3,2192
3,2193
1,2194
3,2195
1,2196
1,2197
4,2198
2,2199
5,2200
4,2201
4,2202
6,2203
1,2204
9,2205
6,2206
1,2207
5,2208
19,2209
3,2210
10,2211
9,2212
10,2213
14,2214
11,2215
5,2216
1,2217
12,2218
2,2219
3,2220
3,2221
9,2222
11,2223
1,2224
1,2225
1,2226
1,2227
1,2228
1,2229
1,2230
35,2231
3,2232
2,2233
3,2234
4,2235
4,2236
1,2237
20,2238
10,2239
2,2240
2,2241
1,2242
5,2243
5,2244
2,2245
9,2246
5,2247
1,2248
2,2249
1,2250
4,2251
7,2252
1,2253
3,2254
8,2255
5,2256
1,2257
8,2258
3,2259
1,2260
1,2261
2,2262
8,2263
2,2264
2,2265
1,2266
3,2267
4,2268
2,2269
3,2270
2,2271
3,2272
14,2273
15,2274
1,2275
1,2276
22,2277
1,2278
23,2279
7,2280
1,2281
1,2282
3,2283
3,2284
6,2285
6,2286
12,2287
6,2288
5,2289
14,2290
5,2291
2,2292
1,2293
1,2294
2,2295
4,2296
4,2297
3,2298
1,2299
1,2300
1,2301
1,2302
4,2303
3,2304
4,2305
2,2306
9,2307
6,2308
8,2309
2,2310
8,2311
2,2312
1,2313
1,2314
1,2315
1,2316
1,2317
2,2318
7,2319
1,2320
10,2321
1,2322
19,2323
11,2324
4,2325
1,2326
34,2327
13,2328
1,2329
7,2330
8,2331
16,2332
4,2333
3,2334
8,2335
7,2336
2,2337
1,2338
1,2339
1,2340
1,2341
1,2342
1,2343
3,2344
8,2345
3,2346
1,2347
3,2348
8,2349
4,2350
2,2351
1,2352
13,2353
13,2354
1,2355
2,2356
2,2357
2,2358
7,2359
1,2360
1,2361
5,2362
1,2363
4,2364
3,2365
4,2366
8,2367
2,2368
1,2369
1,2370
10,2371
2,2372
4,2373
4,2374
2,2375
5,2376
2,2377
5,2378
2,2379
7,2380
1,2381
2,2382
6,2383
2,2384
2,2385
1,2386
5,2387
2,2388
2,2389
8,2390
1,2391
3,2392
3,2393
10,2394
1,2395
1,2396
58,2397
2,2398
2,2399
6,2400
1,2401
1,2402
3,2403
2,2404
1,2405
10,2406
3,2407
5,2408
2,2409
12,2410
9,2411
6,2412
3,2413
2,2414
1,2415
5,2416
2,2417
1,2418
4,2419
1,2420
1,2421
2,2422
3,2423
3,2424
1,2425
2,2426
8,2427
7,2428
3,2429
1,2430
5,2431
1,2432
6,2433
2,2434
2,2435
13,2436
6,2437
2,2438
1,2439
1,2440
4,2441
11,2442
1,2443
4,2444
2,2445
5,2446
1,2447
4,2448
1,2449
1,2450
1,2451
1,2452
3,2453
2,2454
3,2455
1,2456
6,2457
1,2458
1,2459
10,2460
5,2461
5,2462
5,2463
6,2464
1,2465
4,2466
3,2467
3,2468
1,2469
1,2470
1,2471
3,2472
10,2473
1,2474
1,2475
1,2476
8,2477
1,2478
5,2479
2,2480
3,2481
1,2482
4,2483
4,2484
23,2485
1,2486
3,2487
1,2488
1,2489
1,2490
1,2491
2,2492
8,2493
8,2494
1,2495
10,2496
4,2497
1,2498
2,2499
5,2500
1,2501
1,2502
1,2503
1,2504
1,2505
1,2506
2,2507
1,2508
7,2509
21,2510
2,2511
2,2512
1,2513
1,2514
1,2515
1,2516
2,2517
1,2518
1,2519
3,2520
4,2521
4,2522
1,2523
3,2524
10,2525
11,2526
1,2527
1,2528
8,2529
9,2530
1,2531
74,2532
270,2533
13,2534
16,2535
5,2536
3,2537
2,2538
1,2539
1,2540
8,2541
3,2542
6,2543
4,2544
1,2545
3,2546
1,2547
4,2548
3,2549
6,2550
2,2551
2,2552
1,2553
3,2554
2,2555
2,2556
2,2557
1,2558
2,2559
1,2560
1,2561
2,2562
3,2563
1,2564
35,2565
4,2566
5,2567
4,2568
1,2569
2,2570
10,2571
10,2572
13,2573
2,2574
2,2575
1,2576
22,2577
1,2578
13,2579
6,2580
3,2581
3,2582
6,2583
3,2584
1,2585
9,2586
1,2587
7,2588
4,2589
2,2590
2,2591
2,2592
4,2593
1,2594
1,2595
1,2596
1,2597
1,2598
3,2599
45,2600
1,2601
40,2602
6,2603
1,2604
1,2605
4,2606
2,2607
1,2608
1,2609
3,2610
3,2611
1,2612
2,2613
1,2614
1,2615
9,2616
12,2617
2,2618
1,2619
2,2620
1,2621
3,2622
1,2623
1,2624
1,2625
1,2626
2,2627
3,2628
9,2629
2,2630
2,2631
2,2632
2,2633
9,2634
8,2635
1,2636
23,2637
14,2638
2,2639
2,2640
12,2641
7,2642
1,2643
1,2644
1,2645
1,2646
4,2647
2,2648
25,2649
2,2650
1,2651
5,2652
62,2653
3,2654
7,2655
8,2656
3,2657
5,2658
17,2659
6,2660
3,2661
15,2662
1,2663
7,2664
1,2665
6,2666
1,2667
2,2668
4,2669
17,2670
1,2671
6,2672
7,2673
3,2674
9,2675
1,2676
1,2677
1,2678
1,2679
1,2680
3,2681
1,2682
6,2683
1,2684
8,2685
14,2686
4,2687
1,2688
2,2689
3,2690
6,2691
1,2692
1,2693
1,2694
8,2695
6,2696
1,2697
5,2698
3,2699
11,2700
10,2701
11,2702
1,2703
5,2704
2,2705
3,2706
8,2707
4,2708
3,2709
1,2710
18,2711
2,2712
3,2713
9,2714
1,2715
3,2716
14,2717
1,2718
11,2719
1,2720
2,2721
1,2722
5,2723
4,2724
4,2725
1,2726
4,2727
2,2728
5,2729
3,2730
3,2731
1,2732
5,2733
4,2734
1,2735
1,2736
1,2737
1,2738
1,2739
1,2740
5,2741
1,2742
2,2743
2,2744
1,2745
1,2746
3,2747
1,2748
1,2749
1,2750
1,2751
1,2752
4,2753
13,2754
3,2755
2,2756
1,2757
1,2758
2,2759
2,2760
2,2761
3,2762
4,2763
1,2764
1,2765
4,2766
1,2767
2,2768
1,2769
9,2770
1,2771
2,2772
2,2773
6,2774
4,2775
2,2776
3,2777
1,2778
8,2779
9,2780
1,2781
3,2782
2,2783
1,2784
5,2785
1,2786
2,2787
2,2788
4,2789
4,2790
1,2791
6,2792
3,2793
4,2794
7,2795
2,2796
2,2797
8,2798
2,2799
3,2800
1,2801
1,2802
6,2803
8,2804
3,2805
3,2806
3,2807
2,2808
5,2809
1,2810
1,2811
1,2812
2,2813
1,2814
2,2815
3,2816
5,2817
1,2818
2,2819
1,2820
25,2821
2,2822
8,2823
1,2824
1,2825
1,2826
1,2827
1,2828
6,2829
1,2830
1,2831
1,2832
6,2833
1,2834
1,2835
2,2836
17,2837
9,2838
3,2839
1,2840
1,2841
2,2842
2,2843
1,2844
3,2845
3,2846
2,2847
1,2848
1,2849
1,2850
1,2851
10,2852
7,2853
5,2854
1,2855
3,2856
3,2857
11,2858
3,2859
3,2860
4,2861
1,2862
1,2863
19,2864
9,2865
4,2866
7,2867
1,2868
8,2869
2,2870
2,2871
6,2872
2,2873
3,2874
2,2875
3,2876
3,2877
1,2878
1,2879
8,2880
4,2881
1,2882
3,2883
7,2884
2,2885
2,2886
2,2887
3,2888
1,2889
1,2890
5,2891
10,2892
1,2893
3,2894
1,2895
1,2896
10,2897
9,2898
2,2899
29,2900
1,2901
1,2902
3,2903
3,2904
1,2905
2,2906
4,2907
6,2908
3,2909
1,2910
3,2911
1,2912
1,2913
1,2914
1,2915
3,2916
1,2917
2,2918
1,2919
2,2920
4,2921
9,2922
2,2923
1,2924
1,2925
3,2926
3,2927
7,2928
1,2929
1,2930
6,2931
3,2932
11,2933
2,2934
1,2935
9,2936
1,2937
1,2938
1,2939
8,2940
2,2941
2,2942
8,2943
4,2944
1,2945
14,2946
2,2947
1,2948
8,2949
1,2950
1,2951
2,2952
2,2953
18,2954
4,2955
10,2956
1,2957
34,2958
1,2959
1,2960
1,2961
3,2962
1,2963
2,2964
1,2965
1,2966
1,2967
1,2968
1,2969
1,2970
7,2971
1,2972
1,2973
3,2974
1,2975
1,2976
2,2977
2,2978
1,2979
2,2980
1,2981
1,2982
1,2983
2,2984
2,2985
7,2986
7,2987
1,2988
2,2989
1,2990
1,2991
4,2992
7,2993
